song.id,title,artist.name,year
SOPFJAT12AC468C9D8,We're Here To Stay,M.I.K.E.,0
SOPKIWR12AF72AAB2F,Here Comes The Big Parade,Harry Connick_ Jr.,1994
SOSNRYZ12AC3DF7701,Tschung Mori,Megadrums,0
SOZWCRH12AAF3B55D9,I'm Gonna Let My Love Flow,Commissioned,0
SOTYVIX12AB0188492,Una noche serena y obscura,Antonio Bribiesca,0
SOORPNR12AC9072A56,Friday Night,"Sex Machine ft. ShA""na",2006
SONKGNH12AB017D33A,Red Hot Pepper Pot,Gloria De Haven,0
SOQSUHJ12A6D4F7637,Rhymin' Spielin',fIREHOSE,1988
SOHZPTV12AC4686D44,I Love You More Than You'll Ever Know,Mick Hucknall,0
SOVAIGA12AB0184498,Juke Joint,Farlow-Kirch Band,0
SOJZSIH12AB0186BB1,In The Hills,Jim Chappell,1994
SOQOFLM12AB01865FA,Watch Out for The Birdsongs,Goldfish,2007
SOKTKGY12A8C13F3AD,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII,Solomon,0
SORRETW12A58A7A840,Map Your Psyche,Busdriver featuring Abstract Rude & Ellay Khule,2005
SORJAAC12AB0184C9E,You Are Holy,4Him,1995
SOZQJVN12AB018DC00,Harmonia,Pitch Black,0
SOSYPFY12A58A7BF1D,Heaven (LP Version),Rude Boys,0
SOIRSKB12A8C13365C,It Don't Mean A Thing (If It Ain't Got That Swing),Charlie Byrd,1991
SOOUISU12A6701FBD7,Girle Girle,Dr Bombay,0
SOEDYHS12A8C139D4E,Rosa Rio,Jim Reeves,2000
SOAOJRS12A6D4FBDEE,The 4th Dimension (LP Version),Devo,1984
SORZIBX12CF546516B,Greatest X,Janet Jackson,2008
SOZIIMQ12A8C13700E,Soliloquy (2001 Digital Remaster),Gordon MacRae,0
SOCIBOU12AB0183541,Xi Yang Wu Xian Hao,Eason Chan,0
SOXFQVO12AC3DF99ED,We Wanna Change Our Band Name,Sex Machine,0
SOEDUXP12AB0180ABF,If I Can't Have You,Jackie Wilson,1958
SOHQXIF12A8C13FEAD,Si Tu Me Dices Ven,Isabel Pantoja,0
SODMUKC12AB017E2F3,Widescreen,Pinch,0
SOFBBQY12A6D4F67B6,Medley: Father_ I Adore You/More Precious Than Silver,Cadet,0
SOLSRWZ12A6D4FA452,The Devil Made Me Do Dat (LP Version),Young-Holt Unlimited,1970
SOPXQOC12A8C13A02A,La Bamba,The Tokens,1994
SOVYJHX12AB017F591,Dyna,Kanda Bongo Man,0
SOSZFJT12AB0181E84,I Am,Devanic,2006
SOWGZFG12A8151AF41,Monsoon,Jack Johnson,2008
SOQDVVL12A8C134181,Joe Avery's Piece,Harry Connick_ Jr,1979
SOJLDJL12A81C238A0,Deep Inside,Converge,0
SOTCZGT12A8A9D862E,Thorns of Charon (Pt. 2) - Emerge from Hades,Astarte,1998
SOCLHYJ12AB01820D4,Shadrach (2009 Digital Remaster),Beastie Boys,0
SOGPUOJ12A6D4FA654,El Bipper,Los Traileros Del Norte,0
SOBNILM12A8C13A1EB,To Pirame,Imiskoubria,0
SODNYDT12AB0182DF5,I Saw Destruction,The Scare,2009
SOUBHVV12A8C1337EE,Sonata I.X.1905: I. Preduycha (JanA!cek),Massimiliano Damerini,0
SOIZTET12AB017EEBF,How Insensitive,Charlie Byrd,2004
SOKCIGV12A6D4F810B,A Love That Keeps On Giving (Silent Witness Album Version),Jeff And Sheri Easter,0
SOFVMAQ12AB018182D,HalintamyymA$?lA$?n aamutoimet,Juice Leskinen,0
SODXFVY12A6310ECF2,Hear Me Now,Wet Wet Wet,2004
SOLMGPP12A6D4FAB9E,GroAraumbrand,ZENFU,0
SOFCDUZ12AB01861C6,Yesterdays,Vince Guaraldi Trio,1964
SOFKYTG12A6D4F7275,EZ Cuz You're Beautiful (Album Version),Shifty,2004
SODMTUR12A8C13C8A4,Woodcarver,Glen Campbell,0
SONZWRE12AB018B938,Manila,Martin Denny,1996
SOOGMXN12A8C13954F,Techno Cumbia,Selena,0
SOLGTDL12A58A7DC29,Put Your Hand In The Hand,Rance Allen Group,0
SOUVJAU12A58A7A14B,Decide,Chelsea,1979
SOZTUDR12A8C13FE3F,Temblando,Alex Ubago,2003
SOBSEPQ12A6701FD9E,Sitting In A Dim CafA(c),Conway Twitty,0
SOTTYPP12AB017AC2D,Heartburn,Alicia Keys,2003
SOQUHYB12AB0186630,I Want You Back,The Plimsouls,1981
SOHAHVO12AB017D096,LDN (Warbox Original Cut Dub),Lily Allen,2009
SOQHGND12AB018C00F,Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,2009
SOMTYLD12AF72A6883,Interlude (Album Version),My Chemical Romance,2004
SOJBLIX12A8C1373C7,Desperate Man Blues,Daniel Johnston,1983
SOUBBVK12A8C1344A6,Open Up Your Mind (Guido Osorio Club Mix),Eyes Cream,2002
SOMNEPJ12CF5465172,Ready For The Floor (Radio Edit),Hot Chip,2008
SOPXLMX12AB01884D1,Held Der Tastatur,Melanie And The Secret Army,0
SODHOGM12AB018A4FA,The Nightmare Begins,ZombieSuckers,2010
SOCOHHK12AC9071950,Satanic Majesty,PitchBlack,0
SOARSSE12A58A7BA9A,Wailin',OutKast,1996
SOFICXV12A6D4F84D5,What You Want,LL Cool J / Freeway,2006
SOZRCYC12AB0188FA8,On The Money,Joe McBride,0
SOXPJJT12AB01843F5,PrecAs,Casual,2008
SONHGXE12A67ADE77C,Terve menoo jA$?tkA$?nretale,Irwin Goodman,1977
SOMHYXD12A8C1354D4,Trouble (Studio),Buckwheat Zydeco,0
SOFNVDO12AB018735E,Ask You for a Dance,Freddie McGregor,0
SOBBWSO12A8C13C787,Soul makossa,Fania All Stars,0
SOUFDVM12A8C1441D6,Bad People,Casiotone For The Painfully Alone,2008
SOIEMZS12A670216C9,Roter Rolls Royce,Ideal,0
SOEGXRQ12A8C141170,Baby Here I Am,Midnight Fish,0
SOOYURE12AB0186349,When The Moon Comes Up Wild,Tijuana Hercules,0
SOBWZPF12A8C1414CC,Adagio (Albinoni),Mariano Yanani,0
SOHMKHQ12A8C139C40,The Lone Prairie,King Curtis,0
SONGCRV12AC468AE46,Music Is The Healing Force Of The Universe,Albert Ayler,1969
SOKZSOY12A81C206D5,In This Legacy,Monty Are I,2006
SOZQDCY12A58A7D5CD,When We All Get To Heaven,The Jackson Southernaires,0
SOFTBIU12A8C130B7E,Death Of A Nation,Anti-Flag,2003
SOXVRHB12A8C13F14B,Titanium (2009 Digital Remaster),Kraftwerk,0
SOKDLKT12A6D4F9F46,Long Way 2 Go (Album Version),Cassie,2006
SORNKYO12A58A76A1C,King Bong,Bone Loc,0
SOZPJMN12A81C1FA0D,Riot In Cell Block #9,Commander Cody And His Lost Planet Airmen,1974
SOKRTKJ12A58A7B5DD,Bullmoose (LP Version),Bobby Darin,2008
SOBNWKP12AB017D280,Amergences: III. Fragments d'A(c)paves,David Palmer,0
SOPVSUN12AC4689EB1,White Winter Hymnal,Catherine Howe & Vo Fletcher,0
SOPPMRZ12A8C132DAC,Start Even,Tex Williams,0
SOXRVYA12A8C1425A7,Send Me The Pillow You Dream On,Hank Locklin,1960
SOZJCYY12A8C13EFC7,We Need Love,Johnny Osbourne,1979
SOPQASR12A8C13FF05,"How To Say ""Rip Them Off""_ Repeat After Me",Melt Banana,0
SOWOHFX12A8C138B5D,I Hate Christmas,Asleep At The Wheel,2007
SOCXYGU12A6D4F834D,No Good Without You,The Birds,2001
SOEWIDM12AB0188F52,Fantasia In C Major BWV 570,Lionel Rogg,0
SOEONAT12A8AE48F90,The Deceived,Trivium,2004
SOVYHTV12A6D4F8988,Notausgang (feat. TimXtreme),Massive TAPne,0
SOZQDRV12A8C133FB1,Rise & Shine,The Cardigans,1994
SOMLRBT12AB0186071,Peroxide Blond,Hank Penny,0
SOHDSWD12A58A7AB28,As Long As I Know,East To West,0
SOKHRWE12A6D4F6BE7,Cuando Seolvida El Amor,Paquito Guzman,0
SODEIVI12A8C13266D,You Appearing,M83,2008
SORLKWU12A8C137F18,Machopolka,Polkaholix,2007
SOPSELZ12AB0189D0E,Sitting In The Park (Medley),Glen Washington,0
SORZYXM12A6D4F7F55,Horns Of The Bull,Penguin CafA(c) Orchestra,1987
SOBTTGX12AB017EEE8,Ride To Atlantis,Marvin Hamlisch,1977
SOADJND12A8C13BAE1,The Lie,Bad Religion,2002
SOGBQDZ12A8C135533,Take My Breath Away,Jessica Simpson,2004
SODYWNH12A6D4F7B58,Party In The Stomach (LP Version),Jim Breuer,2002
SOMSQTD12A8C136ADC,Lluvia De Acido,Vilma Palma,0
SOQGWOP12AB0181DB9,She's So Young,Pursuit Of Happiness,1988
SOKHBNW12A8AE48A58,L'Homme De Paille,Jacques Dutronc,1989
SOAGYDL12AB0183518,Expire,Antimatter,0
SOBREKP12AB017DD9B,End Of The Age,Becoming The Archetype,2008
SOIGXSS12AB018850D,Talk To Me,Storyville,1998
SOGQVBK12A8C13D09F,Not Forgotten,ISRAEL & NEW BREED,0
SOATIOJ12A8C14469B,Sliabh Geal gCua,Karan Casey,0
SOXDCGA12A8C141720,Time Flies,Jeckyll & Hyde,2007
SONFKHD12A6D4F8ED6,Don't Let My Teardrops Bother You (Album Version),Dionne Warwick,0
SOCYGKJ12A6D4F719F,At The Movies (Live),Bad Brains,0
SOVXUBX12A58A782FD,Send Me An Angel,Zeromancer,2001
SOZQHDM12A67020FA7,Rotten Apples,The Smashing Pumpkins,1995
SOATEEN12A67020394,Muh- F***a,Redman,2001
SOCYVBL12A6D4FD36C,Regarde Un Peu La France,Miossec,1995
SOQVLOK12AB017E8BC,Blue Blue Day,Don Gibson,1987
SOUDGKB12A8C13EDA8,Yi Xing,Miriam Yeung,0
SOVVINA12A6D4FA730,Groovin',Jan Wayne,2003
SOMWELJ12AB0184C6D,Witchcraft,Beherit,1990
SOLWVEA12A8C143C45,Again And Again,The Unborn Chikken Voices,0
SOTEWEI12AB017FC0C,How Deep The Father's Love For Us,Kathy Troccoli,0
SOBUFKH12A8C13BE9F,Prophecy,Jimmy Riley,0
SOHWGUM12AB0186B87,Masuwa,Les Bantous De La Capitale,0
SORGJJW12A8C134D65,TombA(c) Pour Elle (L'Ale Aux Oiseaux),Pascal Obispo,0
SOXQVZC12A8C13C5D9,If I Was Your Woman,Alicia Keys,2005
SOOZYMQ12AB018E589,The Sector of Foliage,Pumpkin Buzzard,0
SOEBGQK12AB01879F4,Frou-frou,BA(c)zu,0
SOZAQVA12AB0183627,Eight More Miles To Louisville,Jim Kweskin,0
SOQSIIB12A6D4FBEFA,Jump In My Bed,Rooney,2007
SODMNJR12AB0183BC5,Pastas Y Vino,Los AutA(c)nticos Decadentes,1989
SOZTULX12A6701E7EF,Clown,Mariah Carey,2002
SOXAATM12A58A7ABA8,All I Can Do,Kane,2005
SOTIDVB12A58A7E5C7,Privilege of Evil (From the Privilege of Evil EP),Amorphis,0
SOZXHBQ12AB0186626,Women,The Plimsouls,1981
SOEGYJV12A8AE47396,Jah Jah Children,Sugar Minott,1977
SOZGQLE12AB018672C,Mailbox Arson,Alexisonfire,2005
SOMMFDF12A58A7DB85,Lost Again,Bob Margolin,0
SOGYGFM12A58A77D96,Your Recipe,Aswad,0
SOLASJA12AB01896B8,One Person At A Time,Jonny Lang,2006
SOFZBJR12A8C13C45D,Break That Ice,Extrabreit,0
SOZOKIL12A6701EE9B,Take My Hand,Ben Harper And The Blind Boys Of Alabama,2004
SOYUJBX12A81C23080,Siks oon mA$? suruinen,Erkki Junkkarinen,0
SOHHDMY12A8C136E9A,Vous Qui Passez Sans Me Voir,Line Renaud,0
SOUHAOJ12AB0187C31,Te Deum Laudamus_ BuxWV 218 : II Te Martyrum Candidatus (RemasterisA(c) En 2010),Lionel Rogg,0
SOFVRHN12A8C134119,Highest State of Consciousness,Sabda Brahma,0
SOLMEXI12A8C140CF9,Don't Take Your Spirit Away,Deitrick Haddon,2008
SOCYTLD12CF546325E,We Gotta Talk,Jennifer Lopez,2001
SOEHBWL12A6D4F95D1,Todo Tiene Su Fin,Dyango,0
SOAWVZG12A8C1443A5,Proibida Pra Mim (Grazon),Zeca Baleiro,2000
SOSNABG12A6D4F7521,Amigo (Con el Coro de Infantes de la Basilica de Guadalupe),Yahir,0
SOLIGUP12AC9073063,Chime,Shapeshifters,2008
SOIZNGJ12AC4689C61,Bag A! l'ame,Cristina Pato - Mutenrohi,0
SOEVOMG12AC4688558,Livin in the Jungle,Mikey Dread,0
SORYPZH12AB0186EDE,Givin' It Back,Capital Tax,0
SOMYRRN12A3F1EA18C,Chiaroscuro,Francis Dhomont,0
SOWIHGX12AB017D6EA,BodhrA!n Solo,Mick Moloney,0
SOEURME12AC3DF81F5,Cracking Under Pressure 83,Joe Grushecky,0
SOELHME12A8C145C19,Split Part One,Groundhogs,0
SOISFRK12A6D4F573D,Affliction,AFI,2006
SOJDOWV12A58A77C06,Jenny Says,Cowboy Mouth,0
SOYECRB12A6D4F4BE0,Bakwetu,Papa Wemba,1998
SORMORE12A8C133DCA,Sunshine (Album Version),The Jeremy Spencer Band,0
SOVGAZH12A8C140274,Miss Elaine,RUN-DMC,1988
SOLPAYF12A58A7F024,A Song For You (Live),Simply Red,0
SOCHDNX12A67ADA90D,What You Want [feat. Total] (Album Version),Mase,0
SOKYVJB12A8C13E23C,You Don't Get Much,BoDeans,1989
SOAVGKZ12A81C1FD16,Decimas,Carlos Vives,0
SOTELUQ12A6D4F7CFD,Mostly Tha Voice (Explicit),Gang Starr,1994
SOGPMDO12A58A7E070,Leave You In The Hands,The Jackson Southernaires,0
SOLWMEJ12AC961829F,Frigide,Caniche Hara-Kiri,0
SOPMGXS12A8C133199,Beams Of Heaven,Clarence Fountain,0
SOCJHKC12AB0188F03,On and on,Franco,0
SOAOOXO12AF72A787F,Still,Foo Fighters,2005
SOINKBE12AB018770B,informa,Elephant Man,0
SOBUSAT12AAF3B3A7A,Everyday I Have The Blues,Lightnin' Hopkins,1999
SODRPTB12A8C144BB7,FA1/4r mich soll's rote Rosen regnen,Extrabreit,1993
SOZVTZB12A58A7AEE4,American Dream,Vixen,1988
SOQSXAT12A6D4F5760,S.O.S.,A-Studio,0
SOHCWLZ12AB018781C,A Boy Who Can't Talk Part 2,Planet P Project,1984
SOYWRWP12AB01845EE,Christmas All Over Again,Tom Petty And The Heartbreakers,0
SOULUPQ12A67ADF8BC,Planet E.,Thirst,0
SOCTUNO12A8C14050A,I Want More - Part 1,Faithless,0
SOGBVCL12AB0187F83,I Am Here,F.I.R.,2009
SODRNQF12AB0182322,I'm Your Witchdoctor,John Mayall & The Bluesbreakers,1988
SOIQQYQ12A6D4F4AB7,Out Demons Out (Live) (2004 Digital Remaster),The Edgar Broughton Band,0
SOQEBKX12A8C140A0F,Better To Have Lost In Love (Than Never To Have Loved),Eurythmics,0
SOKALAO12AB017F5B3,Motownphilly,Boyz II Men,1991
SOXGZAI12A6D4F4199,Tomorrow,Jay & The Americans,1990
SORWPOH12A6D4FBC6C,Tokyo,1. Futurologischer Congress,0
SOFDOQF12A67ADD049,Un Pensamiento,Seguridad Social,1991
SONZLMF12A58A7A6E2,Abused And Unloved,Malefaction,0
SOIRJHK12A67020A7B,One Scotch_ One Bourbon_ One Beer,Champion Jack Dupree,0
SOPUPKV12A6D4FD6FD,Choc'late Ice Cream Cone,Red Foley,0
SOWEVZH12CF54662C8,Metal Militia,Metallica,1982
SOGPTDY12AB01890BE,On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),Rui Da Silva,0
SOZXRRC12AB017D5C4,Awake II,Space Opera,0
SOHYDPA12B0B80B77C,Eugene's Lament,Beastie Boys,1994
SOSRWWL12A6D4FBBB6,Lost In The Future (False Start -#1),The Stooges,0
SOKAQXL12AB0183208,Mihodina ny tany,Rajery,0
SOYRTWG12A8C142BC1,The Woman I Need (Honky Tonk Mind),Johnny Horton,2000
SOYXIXE12AB018388E,Goodtime Charlie's Got The Blues,Johnny Carver,0
SORAUDM12AB0181656,Key To The Highway,Freddie King,1971
SOWVZEP12A6D4F7441,Balle Balle,Sukhbir,0
SOZZEXN12AB0184E54,Passage To Melilla,Pyrolator,2005
SOAXYAX12A6D4FE44D,Blood Children (an Introduction) (Album Version),Atreyu,2004
SOKFHZG12AB0183FE5,Plejersko ponasanje,Beogradski Sindikat,0
SOIFUXC12AB0182A9B,Never Be (Bonus Track),Bomb Squad,0
SOYYSKP12A67021A9E,Natural High (Interlude),Ms. Dynamite,2002
SOVDYQP12AB01824EC,Hole In My Head,Dixie Chicks,1999
SOJBPQJ12A8AE4738C,Georgia,Cartel,0
SOHMNPP12A58A7AE4B,What It Ain't,Josh Turner,0
SOTINEI12A6D4FB826,Fire Alarm,Anneli Drecker,0
SOFUODO12A8C1403E6,Someday Baby,Otis Spann,1995
SOVQOXC12CF546326C,Get It While You Can,Janis Joplin,1971
SOWEHVB12A6D4F8F0B,Spiritual Passion (aka Dubious),Dexys Midnight Runners,2007
SONSRKM12AB018E7DA,Simple Man,Bad Company,1976
SOQJYCE12A6D4F4844,Other Side Of Antarctica,Vangelis,1983
SOQVPTA12A8C13F598,You Devil You,themselves,2002
SODCVNW12AB0183A41,It Aint No Good To be Good ,Barbara Lynn,0
SOXJKNO12A81C1FE08,Shrine (Reissue) (Album Version),King Diamond,0
SOCGXWX12A6D4F98AA,Message To A Friend,Pat Metheny / Charlie Haden,0
SOYGQGQ12AB0180EAC,Too Much Stuff,Dave Brockie Experience,2001
SONCWSL12A6D4F419D,Let's Lock The Door (And Throw Away The Key),Jay & The Americans,1990
SOYWXNN12AB018AC20,Floating (Edit),Beat Pharmacy,0
SOBCLGN12A6D4F6FF5,You're My Girl (LP Version),Rhinoceros,2002
SOZGUEI12A8C139953,A Devil's Ransom (Album Version),Bury Your Dead,2008
SOAWTJD12A6D4F4BB4,Breathe Easy,Williamson,2005
SOCRYER12A6701CD40,World On Wheels,Dilated Peoples,2004
SOYQHTY12AC95F048D,Erinnerung an die Meseta,Steinwolke,0
SOJSJTR12AB0188131,Stay Down Here Where You Belong,Tiny Tim,1968
SOQQUFP12AB0189123,Hoop of Flame (III. Between Two Worlds),Mind Furniture,0
SOPOKGS12AB01823C0,Turn Me Around,Drouz,0
SOPTWAH12AB017F9CE,Mahafinaritra,Rajery,2005
SOBFXZB12A8C1357BB,Dawg Call (Acappella),12 Gauge,0
SOEZPZF12AC468E07F,Try to live,Die Bandbreite,0
SODMROH12A8C13677E,Full House,Alan Silvestri,2006
SOQMDJS12A8C138341,Tic,Helmet,1994
SOQJIWF12A8C13D2F0,Zap Zap,Dynamite Deluxe,2000
SONQAVF12A6D4F5FE3,Morning Has Broken,Bill Murk,0
SOLTIOJ12AB01805AE,Rendezvous - Ich hab' Dich seit langem nicht gesehen,Jawoll,1990
SOMLMRZ12AB017D510,The Beautiful Shepherdess of Arcadia,The Baltimore Consort,1996
SOKIHTB12A8C1397CF,Overdrive,Foo Fighters,2002
SOEHQMQ12AB01806CC,Visitando ZabelAa,Sivuca & ClAPS Brasil,0
SOJYUSL12AB0182C3C,She Made My Blood Run Cold,Rod Piazza & The Mighty Flyers,0
SOJQYMQ12AB0188A0D,Here I Am King,Primordial,1995
SOOXGZG12AB0181F07,Chemistry,Michael Stanley Band,1981
SOEMNZS12AC4686BF8,Jig: A Chailleach_ do Mharais MA(c),Willie Clancy,0
SOMRYZP12AB01819CA,Join The Parade (Album Version),Planet P Project,0
SOKWKUQ12AB01868D8,Albi Eshiha,Ragheb Alama,0
SOLFNXJ12A58A79CD9,Si Tu Regresas,Jay PA(c)rez,0
SOYTVXY12AB0181ED0,Slow Poke,Pee Wee King,1989
SOYRDKV12A8C14211E,A Poor Man's Roses,Patsy Cline,1961
SOQQIIL12AB017B6C2,I Still Want Your Love (Extended Mix),Solitaire,0
SOESZYV12A6D4F8299,Hell On High Heels,MAPtley CrA1/4e,2000
SOFQLHB12A58A77520,You Got Soul Loop (104bpm),Simon Harris,0
SOMTHWO12A58A78109,America The Beautiful,US Coast Guard Band,0
SOYXXDD12AB0182A10,My Buddy,Alvino Rey And His Orchestra,2005
SOAZEHG12AB017F482,Sunny Day,CoCo Lee,0
SOHGCRX12AB0186D9B,Karma Violins,Pale Forest,0
SOXJJSN12AB018746F,Lluvias De Cristal,Nestor Torres,0
SOFPCDE12A67ADF4F5,Raha ratkaisee,Irwin Goodman,1966
SOBOVLS12A58A794F3,Standing In The Shower... Thinking ( LP Version ),Jane's Addiction,1988
SOCTDQP12AB018C367,Song,Mystic Revelation of Rastafari,0
SOCUAPA12A8C13FE6B,13 De Mayo,Isabel Pantoja,0
SOTLJGY12AB0188E32,Dead Wrong,Cancer Bats,2010
SOTXDHW12AB017DDDB,All I Want,Captain Hollywood Project,1993
SOSAQJT12A6D4F69EC,I Never Picked Cotton,Roy Rogers,0
SOLMECR12AB018B776,I See God,Johnny Nash,0
SOYWNKL12A58A7A694,Strange meeting,Ismael DueA+-as,0
SOITUZS12A8C13A99C,Je N'ai Plus Rien A Te Donner,Marc Lavoine,0
SOOERNA12A8C136691,Comfortable,John Mayer,0
SOYHHDK12AB0188098,Hound Dog,Big Mama Thornton with Kansas Bill and his Orchestra,1953
SOTZRZI12AB0188F32,Worried Mind,Roy Drusky,0
SOMTYGS12AB017F66E,Love Me,Jeanne Pruett,1973
SOVYHHG12A8C1399B3,Stuck In A Moment You can't Get Out Of,Mariano Yanani,2003
SOZXGZD12A6D4F964A,Up Among The Heather,The Irish Rovers,0
SONZANZ12A8C136AC8,Have fi pray,Wilks featuring jah mason,0
SOBHMPJ12AB01899FE,Vera Begs Dylan,Angelo Badalamenti,0
SOEEBCV12A6D4F76A2,Losers,J.J. Cale,1983
SODTNTM12A6D4F98CB,Games People Play,Bert Kaempfert And His Orchestra,0
SOGNSLP12A6D4FD729,The True Beast,All Shall Persih,2006
SONNTQH12AB018C2D8,Warung Beach,John Digweed,0
SOKSXUB12A6D4F80DB,Answer The Call (Powerhouse Album Version),White Heart,0
SOMYGJH12A8C14114C,Wonderful One,Vanessa Bell Armstrong,0
SOBLMKC12AB018974F,Fly Away From Here (Graduation Day) (Album Version),Dropline,0
SOYOFWM12AB018DD7D,A Bundle Of Dreams,Tommy Sands,0
SOGIRYF12A670215E3,Don't Ever (Album Version),Missy Higgins,0
SOZZFVR12AB0188142,Amoria,Hi-Fi Companions,2003
SORTNQL12AB018B103,Aattelepa ite,Jope Ruonansuu,2004
SOBPKPM12AB017FD64,34 Blues,Charlie Patton,1934
SOOIHII12A8C13D898,De la mano de un chulo,Mr. Kilombo,0
SOBIETA12A8C1414AB,Laziest Gal In Town,Marlene Dietrich,1991
SOWKWKH12A8C13C972,Tu Me Desesperas,Adalberto Santiago,1977
SOYQZUC12AB01839DC,Lombrigas e os vermes,Eddie,0
SOUFXRV12AB01815C3,Manuel SantillA!n_ El LeA3n (VersiA3n Reggae),Los Fabulosos Cadillacs,1993
SOWONPQ12A8BED02A8,Don't Matter,Akon,2006
SOOHHWU12A8C13EAF1,Valentine's Day,V Sinizter,0
SOPRYHK12A8AE47858,Bad Woman,Richard Hawley And Death Ramps_ Arctic Monkeys,2007
SONYTWI12A8135773F,part 2 - Winterlight,Stephan Micus,2006
SOGHYGL12A8C134B40,Be Careful With A Fool,Johnny Winter,1969
SORHXRB12AB017A14B,MA(c)lusine,Jean-Claude Darnal,0
SOXRBMB12A6D4F499C,The Plan (The Plan Album Version),Raze,0
SOKSRNK12A8C133138,It Seems Like A Dream,Yank Rachell,0
SOVXWKR12AB018B22A,Break,Orbit,0
SOKKIPX12AB018E692,Posledny Buntar`,Kruger,0
SONAEJC12A8AE45BB4,Gently (Album Version),Slipknot,0
SOOGUFF12A8C142BC7,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),Grachan Moncur III,0
SOMDTRS12A8AE46E50,Nature Boy,Rick Astley,2005
SOMCBPS12A8BED74BF,End Title/Animal Crackers,The Marx Brothers,0
SOXKUPF12A8C13FA8B,Alligator Blues,Sylvester Weaver,0
SOGPIPI12A8C135F47,Two Sweety People,Line Renaud - Dean Martin,0
SOFUNPN12A8C13B387,I Don't Know You People,Orbital,1999
SOSAZTX12A67ADBEE0,Song For A Friend (Live From Montalvo),Jason Mraz,2007
SOSWHER12A81C21BFF,Organic Echo (Part II),Lester Bowie,0
SOUZQFG12AB017F6B1,No Hace Falta Que Lo Digas,Alejandro Lerner,1984
SOSSNMA12A81C228AB,Guardians Of The Forest,Wolfchant,2007
SOPRODS12AB0187E92,Ayer,La 5A Estacion,0
SOKCNFA12AF72A0ED3,I Won't Spend Another Night Alone,The Ataris,1999
SOFPLUG12A8C136CA4,Don't Sit Under The Apple Tree,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,1994
SOHBIHW12AB0187243,Les Scieurs De Long,Jacques Douai,0
SOOQKAN12AB01846F9,How Great Thou Art,Ronnie Milsap,0
SOUTLPX12A8C133854,Fruits & Nuts,Marc Shaiman,0
SOENOKK12AB018642B,Mes Belles Amourettes,Jacques Douai,0
SOSYXIB12AB017D41D,Bass To Bass,DJ Slugo,0
SOSXESK12AB0180414,All Or Nothing,SKOLD vs. KMFDM,0
SOMXGZH12A8C138775,Dubbaq,Legion Of Green Men,0
SOUIRNB12AB0181C46,Out Of My Mind,Glen Ricks,0
SOVPIUN12A6D4F8F1E,Stay With Me,Faces,1971
SOJZWRA12AB018D029,And Still I Wither,Enslavement Of Beauty,1999
SOZYQDX12AB017F658,Crazy,Aynsley Lister,2009
SOLSWAC12AAF3B5258,The Bad And The Beautiful,David Raksin,0
SONYFHJ12A8C13CAB8,Desde el este,Facto Delafe y las flores azules,2007
SORWHKK12A8C13F549,Finish the Job,Al Toomer,0
SORMJDF12A8C13C321,"The Marquis and the Scaffold (From ""Quills"")",Nick Ingman,0
SOKIAJX12A6D4FA7F3,Hiroshima,Utopia,0
SONBILX12AB0188421,Ms. Marseilles,John Brown,0
SOXWZTG12A8C13AF7C,Let Me Show You The Way (Out),Toni Braxton,2002
SOBRJMH12AB018B853,If I Miss You Again Tonight,Tommy Overstreet,0
SOVGXVD12A58A7D23B,I Love U,Chris Brown,0
SOUZXYV12A8C13CADA,Nuoruusmuistoja,Erkki Junkkarinen,2002
SORLCKK12A58A7BAB4,After Lovin You (Love Life Album Version),Charlie Peacock,1991
SOZTGFX12AB0181283,Beef,Capone-N-Noreaga,2009
SOYWFOK12AB0187CC0,Find The Office,Patric C,0
SODDIDB12A8AE463BD,Quasar,Kitaro,2006
SOKVWHI12AB018B0AA,Swing,Jean-michel Rotin,0
SOAAQAB12A8AE4769F,"Wrote For Luck (12"" - Remastered version)",Happy Mondays,1988
SOJMWVB12A8C14216A,Ahmea,Flutlicht,2000
SOHKXRA12AB017CB5C,Le Bagad De Lann Bihoue,Alain Souchon,0
SOSZPEW12AB018287A,Street Sh***,Mil featuring Memphis Bleek,0
SOWXNPJ12AB0185A17,Dance To The Music Of The World - Original Re-Mix (Practice Session),Prince With 94 East,0
SOHZWYA12AB018307C,Hot Rod,Fiasko,0
SOFHRVN12A8C13F587,Coke (Live),Flickerstick,0
SONPVFL12A81C22ADA,Drown In My Own Tears (LP Version),Bobby Darin,0
SOMDTUH12AC4687D93,Fan Into Flame,John Michael Talbot,0
SONTOBA12AC4689054,Druzya,Malina,0
SOZHSPI12A8C1339E6,Ability To Create A War,A Skylit Drive,2007
SOGFXIK12A6D4F615B,Pants_ Meet Shit,Daughters,2003
SONQTFK12AB0180BAC,McHattie's Waltz,The Waybacks,2000
SODTRYX12AC4689826,Aa S'est PassA(c) Un Dimanche,Maurice Chevalier,0
SOHGLKT12A8C13AF29,Going Strong (Album Version),Dropkick Murphys,0
